Player,Team,Pos,Age,Club,Club_country,date,hour,category,opponent,Match_played,Starts,Minutes_played,Gls,Ast,Shots,shots_on_target,CrdY,CrdR,tackles_made,successful_tackles,interceptions,Blocks,fouls_commited,own_goal,pass_comp,pass_attempt,successful_dribbles,offside
Joachim Andersen,DENMARK,DF,26,Crystal Palace,eng,26 NOV 2022,17 : 00,Group D,FRANCE,3,3,270,0,1,4,1,0,0,4.0,2,0,2.0,3,0,198.0,250.0,0.0,0
Joachim Andersen,DENMARK,DF,26,Crystal Palace,eng,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,3,270,0,1,4,1,0,0,4.0,2,0,2.0,3,0,198.0,250.0,0.0,0
Andreas Christensen,DENMARK,DF,26,Barcelona,es,22 NOV 2022,14 : 00,Group D,TUNISIA,3,3,270,1,0,2,1,1,0,4.0,2,4,7.0,2,0,237.0,251.0,0.0,1
Andreas Christensen,DENMARK,DF,26,Barcelona,es,26 NOV 2022,17 : 00,Group D,FRANCE,3,3,270,1,0,2,1,1,0,4.0,2,4,7.0,2,0,237.0,251.0,0.0,1
Andreas Christensen,DENMARK,DF,26,Barcelona,es,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,3,270,1,0,2,1,1,0,4.0,2,4,7.0,2,0,237.0,251.0,0.0,1
Christian Eriksen,DENMARK,MF,30,Manchester Utd,eng,22 NOV 2022,14 : 00,Group D,TUNISIA,3,3,270,0,0,4,1,0,0,1.0,0,0,5.0,2,0,188.0,230.0,0.0,0
Christian Eriksen,DENMARK,MF,30,Manchester Utd,eng,26 NOV 2022,17 : 00,Group D,FRANCE,3,3,270,0,0,4,1,0,0,1.0,0,0,5.0,2,0,188.0,230.0,0.0,0
Christian Eriksen,DENMARK,MF,30,Manchester Utd,eng,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,3,270,0,0,4,1,0,0,1.0,0,0,5.0,2,0,188.0,230.0,0.0,0
Pierre Højbjerg,DENMARK,MF,26,Tottenham,eng,22 NOV 2022,14 : 00,Group D,TUNISIA,3,3,270,0,0,2,1,0,0,4.0,2,3,3.0,0,0,200.0,224.0,1.0,0
Pierre Højbjerg,DENMARK,MF,26,Tottenham,eng,26 NOV 2022,17 : 00,Group D,FRANCE,3,3,270,0,0,2,1,0,0,4.0,2,3,3.0,0,0,200.0,224.0,1.0,0
Pierre Højbjerg,DENMARK,MF,26,Tottenham,eng,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,3,270,0,0,2,1,0,0,4.0,2,3,3.0,0,0,200.0,224.0,1.0,0
Kasper Schmeichel,DENMARK,GK,35,Nice,fr,22 NOV 2022,14 : 00,Group D,TUNISIA,3,3,270,0,0,0,0,0,0,0.0,0,0,0.0,0,0,72.0,87.0,0.0,0
Kasper Schmeichel,DENMARK,GK,35,Nice,fr,26 NOV 2022,17 : 00,Group D,FRANCE,3,3,270,0,0,0,0,0,0,0.0,0,0,0.0,0,0,72.0,87.0,0.0,0
Kasper Schmeichel,DENMARK,GK,35,Nice,fr,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,3,270,0,0,0,0,0,0,0.0,0,0,0.0,0,0,72.0,87.0,0.0,0
Joakim Mæhle,DENMARK,DF,25,Atalanta,it,22 NOV 2022,14 : 00,Group D,TUNISIA,3,3,249,0,0,2,0,0,0,9.0,5,2,7.0,1,0,119.0,146.0,0.0,0
Joakim Mæhle,DENMARK,DF,25,Atalanta,it,26 NOV 2022,17 : 00,Group D,FRANCE,3,3,249,0,0,2,0,0,0,9.0,5,2,7.0,1,0,119.0,146.0,0.0,0
Joakim Mæhle,DENMARK,DF,25,Atalanta,it,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,3,249,0,0,2,0,0,0,9.0,5,2,7.0,1,0,119.0,146.0,0.0,0
Rasmus Nissen,DENMARK,DF,24,Leeds United,eng,22 NOV 2022,14 : 00,Group D,TUNISIA,3,3,224,0,0,0,0,1,0,8.0,7,1,3.0,2,0,137.0,179.0,1.0,0
Rasmus Nissen,DENMARK,DF,24,Leeds United,eng,26 NOV 2022,17 : 00,Group D,FRANCE,3,3,224,0,0,0,0,1,0,8.0,7,1,3.0,2,0,137.0,179.0,1.0,0
Rasmus Nissen,DENMARK,DF,24,Leeds United,eng,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,3,224,0,0,0,0,1,0,8.0,7,1,3.0,2,0,137.0,179.0,1.0,0
Jesper Lindstrøm,DENMARK,"MF,FW",22,Eint Frankfurt,de,22 NOV 2022,14 : 00,Group D,TUNISIA,3,2,200,0,0,3,1,0,0,1.0,1,1,4.0,4,0,36.0,52.0,4.0,0
Jesper Lindstrøm,DENMARK,"MF,FW",22,Eint Frankfurt,de,26 NOV 2022,17 : 00,Group D,FRANCE,3,2,200,0,0,3,1,0,0,1.0,1,1,4.0,4,0,36.0,52.0,4.0,0
Jesper Lindstrøm,DENMARK,"MF,FW",22,Eint Frankfurt,de,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,2,200,0,0,3,1,0,0,1.0,1,1,4.0,4,0,36.0,52.0,4.0,0
Andreas Skov Olsen,DENMARK,"FW,MF",22,Club Brugge,be,22 NOV 2022,14 : 00,Group D,TUNISIA,2,2,132,0,0,4,1,0,0,0.0,0,1,3.0,2,0,43.0,63.0,0.0,0
Andreas Skov Olsen,DENMARK,"FW,MF",22,Club Brugge,be,26 NOV 2022,17 : 00,Group D,FRANCE,2,2,132,0,0,4,1,0,0,0.0,0,1,3.0,2,0,43.0,63.0,0.0,0
Andreas Skov Olsen,DENMARK,"FW,MF",22,Club Brugge,be,30 NOV 2022,16 : 00,Group D,AUSTRALIA,2,2,132,0,0,4,1,0,0,0.0,0,1,3.0,2,0,43.0,63.0,0.0,0
Mikkel Damsgaard,DENMARK,"MF,FW",21,Brentford,eng,22 NOV 2022,14 : 00,Group D,TUNISIA,3,1,150,0,0,0,0,0,0,4.0,2,2,2.0,2,0,55.0,72.0,0.0,1
Mikkel Damsgaard,DENMARK,"MF,FW",21,Brentford,eng,26 NOV 2022,17 : 00,Group D,FRANCE,3,1,150,0,0,0,0,0,0,4.0,2,2,2.0,2,0,55.0,72.0,0.0,1
Mikkel Damsgaard,DENMARK,"MF,FW",21,Brentford,eng,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,1,150,0,0,0,0,0,0,4.0,2,2,2.0,2,0,55.0,72.0,0.0,1
Kasper Dolberg,DENMARK,FW,24,Sevilla,es,22 NOV 2022,14 : 00,Group D,TUNISIA,3,1,114,0,0,3,1,0,0,1.0,1,0,0.0,2,0,15.0,18.0,1.0,1
Kasper Dolberg,DENMARK,FW,24,Sevilla,es,26 NOV 2022,17 : 00,Group D,FRANCE,3,1,114,0,0,3,1,0,0,1.0,1,0,0.0,2,0,15.0,18.0,1.0,1
Kasper Dolberg,DENMARK,FW,24,Sevilla,es,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,1,114,0,0,3,1,0,0,1.0,1,0,0.0,2,0,15.0,18.0,1.0,1
Martin Braithwaite,DENMARK,"FW,MF",31,Espanyol,es,22 NOV 2022,14 : 00,Group D,TUNISIA,2,1,103,0,0,1,0,0,0,0.0,0,0,0.0,0,0,14.0,20.0,1.0,2
Martin Braithwaite,DENMARK,"FW,MF",31,Espanyol,es,26 NOV 2022,17 : 00,Group D,FRANCE,2,1,103,0,0,1,0,0,0,0.0,0,0,0.0,0,0,14.0,20.0,1.0,2
Martin Braithwaite,DENMARK,"FW,MF",31,Espanyol,es,30 NOV 2022,16 : 00,Group D,AUSTRALIA,2,1,103,0,0,1,0,0,0,0.0,0,0,0.0,0,0,14.0,20.0,1.0,2
Andreas Cornelius,DENMARK,FW,29,FC Copenhagen,dk,22 NOV 2022,14 : 00,Group D,TUNISIA,3,1,92,0,0,5,2,1,0,0.0,0,0,0.0,4,0,21.0,34.0,1.0,0
Andreas Cornelius,DENMARK,FW,29,FC Copenhagen,dk,26 NOV 2022,17 : 00,Group D,FRANCE,3,1,92,0,0,5,2,1,0,0.0,0,0,0.0,4,0,21.0,34.0,1.0,0
Andreas Cornelius,DENMARK,FW,29,FC Copenhagen,dk,30 NOV 2022,16 : 00,Group D,AUSTRALIA,3,1,92,0,0,5,2,1,0,0.0,0,0,0.0,4,0,21.0,34.0,1.0,0
Victor Nelsson,DENMARK,DF,23,Galatasaray,tr,22 NOV 2022,14 : 00,Group D,TUNISIA,1,1,90,0,0,0,0,0,0,0.0,0,2,2.0,0,0,69.0,74.0,0.0,0
Victor Nelsson,DENMARK,DF,23,Galatasaray,tr,26 NOV 2022,17 : 00,Group D,FRANCE,1,1,90,0,0,0,0,0,0,0.0,0,2,2.0,0,0,69.0,74.0,0.0,0
Victor Nelsson,DENMARK,DF,23,Galatasaray,tr,30 NOV 2022,16 : 00,Group D,AUSTRALIA,1,1,90,0,0,0,0,0,0,0.0,0,2,2.0,0,0,69.0,74.0,0.0,0
Mathias Jensen,DENMARK,MF,26,Brentford,eng,22 NOV 2022,14 : 00,Group D,TUNISIA,2,1,84,0,0,2,1,1,0,1.0,0,0,2.0,2,0,52.0,67.0,1.0,0
Mathias Jensen,DENMARK,MF,26,Brentford,eng,26 NOV 2022,17 : 00,Group D,FRANCE,2,1,84,0,0,2,1,1,0,1.0,0,0,2.0,2,0,52.0,67.0,1.0,0
Mathias Jensen,DENMARK,MF,26,Brentford,eng,30 NOV 2022,16 : 00,Group D,AUSTRALIA,2,1,84,0,0,2,1,1,0,1.0,0,0,2.0,2,0,52.0,67.0,1.0,0
Simon Kjær,DENMARK,DF,33,Milan,it,22 NOV 2022,14 : 00,Group D,TUNISIA,1,1,64,0,0,0,0,0,0,0.0,0,5,1.0,0,0,50.0,59.0,0.0,0
Simon Kjær,DENMARK,DF,33,Milan,it,26 NOV 2022,17 : 00,Group D,FRANCE,1,1,64,0,0,0,0,0,0,0.0,0,5,1.0,0,0,50.0,59.0,0.0,0
Simon Kjær,DENMARK,DF,33,Milan,it,30 NOV 2022,16 : 00,Group D,AUSTRALIA,1,1,64,0,0,0,0,0,0,0.0,0,5,1.0,0,0,50.0,59.0,0.0,0
Thomas Delaney,DENMARK,MF,30,Sevilla,es,22 NOV 2022,14 : 00,Group D,TUNISIA,1,1,44,0,0,0,0,0,0,1.0,1,0,0.0,0,0,24.0,29.0,0.0,0
Thomas Delaney,DENMARK,MF,30,Sevilla,es,26 NOV 2022,17 : 00,Group D,FRANCE,1,1,44,0,0,0,0,0,0,1.0,1,0,0.0,0,0,24.0,29.0,0.0,0
Thomas Delaney,DENMARK,MF,30,Sevilla,es,30 NOV 2022,16 : 00,Group D,AUSTRALIA,1,1,44,0,0,0,0,0,0,1.0,1,0,0.0,0,0,24.0,29.0,0.0,0
Alexander Bah,DENMARK,DF,24,Benfica,pt,22 NOV 2022,14 : 00,Group D,TUNISIA,2,0,46,0,0,2,0,0,0,4.0,4,2,2.0,1,0,37.0,53.0,0.0,0
Alexander Bah,DENMARK,DF,24,Benfica,pt,26 NOV 2022,17 : 00,Group D,FRANCE,2,0,46,0,0,2,0,0,0,4.0,4,2,2.0,1,0,37.0,53.0,0.0,0
Alexander Bah,DENMARK,DF,24,Benfica,pt,30 NOV 2022,16 : 00,Group D,AUSTRALIA,2,0,46,0,0,2,0,0,0,4.0,4,2,2.0,1,0,37.0,53.0,0.0,0
Robert Skov,DENMARK,DF,26,Hoffenheim,de,22 NOV 2022,14 : 00,Group D,TUNISIA,1,0,22,0,0,0,0,1,0,0.0,0,0,0.0,1,0,17.0,21.0,0.0,0
Robert Skov,DENMARK,DF,26,Hoffenheim,de,26 NOV 2022,17 : 00,Group D,FRANCE,1,0,22,0,0,0,0,1,0,0.0,0,0,0.0,1,0,17.0,21.0,0.0,0
Robert Skov,DENMARK,DF,26,Hoffenheim,de,30 NOV 2022,16 : 00,Group D,AUSTRALIA,1,0,22,0,0,0,0,1,0,0.0,0,0,0.0,1,0,17.0,21.0,0.0,0
Christian Nørgaard,DENMARK,MF,28,Brentford,eng,22 NOV 2022,14 : 00,Group D,TUNISIA,1,0,6,0,0,0,0,0,0,0.0,0,0,0.0,0,0,14.0,15.0,0.0,0
Christian Nørgaard,DENMARK,MF,28,Brentford,eng,26 NOV 2022,17 : 00,Group D,FRANCE,1,0,6,0,0,0,0,0,0,0.0,0,0,0.0,0,0,14.0,15.0,0.0,0
Christian Nørgaard,DENMARK,MF,28,Brentford,eng,30 NOV 2022,16 : 00,Group D,AUSTRALIA,1,0,6,0,0,0,0,0,0,0.0,0,0,0.0,0,0,14.0,15.0,0.0,0
Nikola Milenković,SERBIA,DF,24,Fiorentina,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,3,270,0,0,3,0,2,0,10.0,5,6,6.0,8,0,141.0,163.0,0.0,0
Nikola Milenković,SERBIA,DF,24,Fiorentina,it,24 NOV 2022,20 : 00,Group G,BRAZIL,3,3,270,0,0,3,0,2,0,10.0,5,6,6.0,8,0,141.0,163.0,0.0,0
Nikola Milenković,SERBIA,DF,24,Fiorentina,it,28 NOV 2022,11 : 00,Group G,CAMEROON,3,3,270,0,0,3,0,2,0,10.0,5,6,6.0,8,0,141.0,163.0,0.0,0
Vanja Milinković-Savić,SERBIA,GK,25,Torino,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,3,270,0,0,0,0,0,0,0.0,0,1,0.0,0,0,90.0,125.0,0.0,0
Vanja Milinković-Savić,SERBIA,GK,25,Torino,it,24 NOV 2022,20 : 00,Group G,BRAZIL,3,3,270,0,0,0,0,0,0,0.0,0,1,0.0,0,0,90.0,125.0,0.0,0
Vanja Milinković-Savić,SERBIA,GK,25,Torino,it,28 NOV 2022,11 : 00,Group G,CAMEROON,3,3,270,0,0,0,0,0,0,0.0,0,1,0.0,0,0,90.0,125.0,0.0,0
Aleksandar Mitrović,SERBIA,FW,27,Fulham,eng,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,3,262,2,0,10,3,1,0,1.0,0,0,1.0,3,0,54.0,69.0,1.0,1
Aleksandar Mitrović,SERBIA,FW,27,Fulham,eng,24 NOV 2022,20 : 00,Group G,BRAZIL,3,3,262,2,0,10,3,1,0,1.0,0,0,1.0,3,0,54.0,69.0,1.0,1
Aleksandar Mitrović,SERBIA,FW,27,Fulham,eng,28 NOV 2022,11 : 00,Group G,CAMEROON,3,3,262,2,0,10,3,1,0,1.0,0,0,1.0,3,0,54.0,69.0,1.0,1
Dušan Tadić,SERBIA,"MF,FW",33,Ajax,nl,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,3,257,0,2,1,0,0,0,4.0,2,1,4.0,7,0,90.0,127.0,3.0,1
Dušan Tadić,SERBIA,"MF,FW",33,Ajax,nl,24 NOV 2022,20 : 00,Group G,BRAZIL,3,3,257,0,2,1,0,0,0,4.0,2,1,4.0,7,0,90.0,127.0,3.0,1
Dušan Tadić,SERBIA,"MF,FW",33,Ajax,nl,28 NOV 2022,11 : 00,Group G,CAMEROON,3,3,257,0,2,1,0,0,0,4.0,2,1,4.0,7,0,90.0,127.0,3.0,1
Saša Lukić,SERBIA,MF,25,Torino,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,3,245,0,0,1,0,2,0,2.0,0,1,2.0,7,0,143.0,162.0,0.0,0
Saša Lukić,SERBIA,MF,25,Torino,it,24 NOV 2022,20 : 00,Group G,BRAZIL,3,3,245,0,0,1,0,2,0,2.0,0,1,2.0,7,0,143.0,162.0,0.0,0
Saša Lukić,SERBIA,MF,25,Torino,it,28 NOV 2022,11 : 00,Group G,CAMEROON,3,3,245,0,0,1,0,2,0,2.0,0,1,2.0,7,0,143.0,162.0,0.0,0
Strahinja Pavlović,SERBIA,DF,21,RB Salzburg,at,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,3,235,1,0,2,1,2,0,7.0,2,1,6.0,6,0,121.0,156.0,2.0,0
Strahinja Pavlović,SERBIA,DF,21,RB Salzburg,at,24 NOV 2022,20 : 00,Group G,BRAZIL,3,3,235,1,0,2,1,2,0,7.0,2,1,6.0,6,0,121.0,156.0,2.0,0
Strahinja Pavlović,SERBIA,DF,21,RB Salzburg,at,28 NOV 2022,11 : 00,Group G,CAMEROON,3,3,235,1,0,2,1,2,0,7.0,2,1,6.0,6,0,121.0,156.0,2.0,0
Sergej Milinković-Savić,SERBIA,MF,27,Lazio,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,3,233,1,0,3,1,1,0,5.0,1,2,5.0,2,0,87.0,120.0,3.0,0
Sergej Milinković-Savić,SERBIA,MF,27,Lazio,it,24 NOV 2022,20 : 00,Group G,BRAZIL,3,3,233,1,0,3,1,1,0,5.0,1,2,5.0,2,0,87.0,120.0,3.0,0
Sergej Milinković-Savić,SERBIA,MF,27,Lazio,it,28 NOV 2022,11 : 00,Group G,CAMEROON,3,3,233,1,0,3,1,1,0,5.0,1,2,5.0,2,0,87.0,120.0,3.0,0
Miloš Veljković,SERBIA,DF,26,Werder Bremen,de,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,3,221,0,0,0,0,0,0,4.0,1,0,2.0,1,0,98.0,112.0,0.0,0
Miloš Veljković,SERBIA,DF,26,Werder Bremen,de,24 NOV 2022,20 : 00,Group G,BRAZIL,3,3,221,0,0,0,0,0,0,4.0,1,0,2.0,1,0,98.0,112.0,0.0,0
Miloš Veljković,SERBIA,DF,26,Werder Bremen,de,28 NOV 2022,11 : 00,Group G,CAMEROON,3,3,221,0,0,0,0,0,0,4.0,1,0,2.0,1,0,98.0,112.0,0.0,0
Andrija Živković,SERBIA,DF,25,PAOK,gr,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,3,210,0,2,1,0,0,0,5.0,3,3,5.0,2,0,71.0,96.0,0.0,0
Andrija Živković,SERBIA,DF,25,PAOK,gr,24 NOV 2022,20 : 00,Group G,BRAZIL,3,3,210,0,2,1,0,0,0,5.0,3,3,5.0,2,0,71.0,96.0,0.0,0
Andrija Živković,SERBIA,DF,25,PAOK,gr,28 NOV 2022,11 : 00,Group G,CAMEROON,3,3,210,0,2,1,0,0,0,5.0,3,3,5.0,2,0,71.0,96.0,0.0,0
Filip Kostić,SERBIA,DF,29,Juventus,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,2,2,179,0,0,1,0,0,0,6.0,3,0,3.0,3,0,72.0,113.0,0.0,2
Filip Kostić,SERBIA,DF,29,Juventus,it,24 NOV 2022,20 : 00,Group G,BRAZIL,2,2,179,0,0,1,0,0,0,6.0,3,0,3.0,3,0,72.0,113.0,0.0,2
Filip Kostić,SERBIA,DF,29,Juventus,it,28 NOV 2022,11 : 00,Group G,CAMEROON,2,2,179,0,0,1,0,0,0,6.0,3,0,3.0,3,0,72.0,113.0,0.0,2
Nemanja Maksimović,SERBIA,MF,27,Getafe,es,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,1,122,0,0,0,0,0,0,4.0,2,3,3.0,0,0,50.0,57.0,0.0,0
Nemanja Maksimović,SERBIA,MF,27,Getafe,es,24 NOV 2022,20 : 00,Group G,BRAZIL,3,1,122,0,0,0,0,0,0,4.0,2,3,3.0,0,0,50.0,57.0,0.0,0
Nemanja Maksimović,SERBIA,MF,27,Getafe,es,28 NOV 2022,11 : 00,Group G,CAMEROON,3,1,122,0,0,0,0,0,0,4.0,2,3,3.0,0,0,50.0,57.0,0.0,0
Nemanja Gudelj,SERBIA,"MF,DF",30,Sevilla,es,02 DEC 2022,20 : 00,Group G,SWITZERLAND,2,1,92,0,0,0,0,2,0,2.0,2,2,2.0,3,0,44.0,52.0,0.0,0
Nemanja Gudelj,SERBIA,"MF,DF",30,Sevilla,es,24 NOV 2022,20 : 00,Group G,BRAZIL,2,1,92,0,0,0,0,2,0,2.0,2,2,2.0,3,0,44.0,52.0,0.0,0
Nemanja Gudelj,SERBIA,"MF,DF",30,Sevilla,es,28 NOV 2022,11 : 00,Group G,CAMEROON,2,1,92,0,0,0,0,2,0,2.0,2,2,2.0,3,0,44.0,52.0,0.0,0
Dušan Vlahović,SERBIA,FW,22,Juventus,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,2,1,79,1,0,3,3,0,0,1.0,0,0,0.0,0,0,6.0,11.0,0.0,0
Dušan Vlahović,SERBIA,FW,22,Juventus,it,24 NOV 2022,20 : 00,Group G,BRAZIL,2,1,79,1,0,3,3,0,0,1.0,0,0,0.0,0,0,6.0,11.0,0.0,0
Dušan Vlahović,SERBIA,FW,22,Juventus,it,28 NOV 2022,11 : 00,Group G,CAMEROON,2,1,79,1,0,3,3,0,0,1.0,0,0,0.0,0,0,6.0,11.0,0.0,0
Filip Mladenović,SERBIA,DF,30,Legia Warsaw,pl,02 DEC 2022,20 : 00,Group G,SWITZERLAND,1,1,65,0,0,1,0,0,0,0.0,0,0,1.0,0,0,20.0,25.0,0.0,0
Filip Mladenović,SERBIA,DF,30,Legia Warsaw,pl,24 NOV 2022,20 : 00,Group G,BRAZIL,1,1,65,0,0,1,0,0,0,0.0,0,0,1.0,0,0,20.0,25.0,0.0,0
Filip Mladenović,SERBIA,DF,30,Legia Warsaw,pl,28 NOV 2022,11 : 00,Group G,CAMEROON,1,1,65,0,0,1,0,0,0,0.0,0,0,1.0,0,0,20.0,25.0,0.0,0
Nemanja Radonjić,SERBIA,"DF,FW",26,Torino,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,3,0,60,0,0,2,0,0,0,0.0,0,0,0.0,0,0,15.0,24.0,0.0,0
Nemanja Radonjić,SERBIA,"DF,FW",26,Torino,it,24 NOV 2022,20 : 00,Group G,BRAZIL,3,0,60,0,0,2,0,0,0,0.0,0,0,0.0,0,0,15.0,24.0,0.0,0
Nemanja Radonjić,SERBIA,"DF,FW",26,Torino,it,28 NOV 2022,11 : 00,Group G,CAMEROON,3,0,60,0,0,2,0,0,0,0.0,0,0,0.0,0,0,15.0,24.0,0.0,0
Luka Jović,SERBIA,FW,24,Fiorentina,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,1,0,36,0,0,2,0,1,0,0.0,0,1,1.0,1,0,6.0,10.0,0.0,0
Luka Jović,SERBIA,FW,24,Fiorentina,it,24 NOV 2022,20 : 00,Group G,BRAZIL,1,0,36,0,0,2,0,1,0,0.0,0,1,1.0,1,0,6.0,10.0,0.0,0
Luka Jović,SERBIA,FW,24,Fiorentina,it,28 NOV 2022,11 : 00,Group G,CAMEROON,1,0,36,0,0,2,0,1,0,0.0,0,1,1.0,1,0,6.0,10.0,0.0,0
Stefan Mitrović,SERBIA,DF,32,Getafe,es,02 DEC 2022,20 : 00,Group G,SWITZERLAND,1,0,35,0,0,0,0,0,0,0.0,0,0,0.0,0,0,18.0,21.0,0.0,0
Stefan Mitrović,SERBIA,DF,32,Getafe,es,24 NOV 2022,20 : 00,Group G,BRAZIL,1,0,35,0,0,0,0,0,0,0.0,0,0,0.0,0,0,18.0,21.0,0.0,0
Stefan Mitrović,SERBIA,DF,32,Getafe,es,28 NOV 2022,11 : 00,Group G,CAMEROON,1,0,35,0,0,0,0,0,0,0.0,0,0,0.0,0,0,18.0,21.0,0.0,0
Ivan Ilić,SERBIA,MF,21,Hellas Verona,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,1,0,34,0,0,0,0,0,0,0.0,0,1,0.0,0,0,19.0,20.0,0.0,0
Ivan Ilić,SERBIA,MF,21,Hellas Verona,it,24 NOV 2022,20 : 00,Group G,BRAZIL,1,0,34,0,0,0,0,0,0,0.0,0,1,0.0,0,0,19.0,20.0,0.0,0
Ivan Ilić,SERBIA,MF,21,Hellas Verona,it,28 NOV 2022,11 : 00,Group G,CAMEROON,1,0,34,0,0,0,0,0,0,0.0,0,1,0.0,0,0,19.0,20.0,0.0,0
Darko Lazović,SERBIA,DF,31,Hellas Verona,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,1,0,25,0,0,1,0,0,0,0.0,0,0,0.0,0,0,7.0,12.0,0.0,0
Darko Lazović,SERBIA,DF,31,Hellas Verona,it,24 NOV 2022,20 : 00,Group G,BRAZIL,1,0,25,0,0,1,0,0,0,0.0,0,0,0.0,0,0,7.0,12.0,0.0,0
Darko Lazović,SERBIA,DF,31,Hellas Verona,it,28 NOV 2022,11 : 00,Group G,CAMEROON,1,0,25,0,0,1,0,0,0,0.0,0,0,0.0,0,0,7.0,12.0,0.0,0
Filip Đuričić,SERBIA,"MF,FW",30,Sampdoria,it,02 DEC 2022,20 : 00,Group G,SWITZERLAND,2,0,14,0,0,0,0,0,0,0.0,0,0,0.0,0,0,5.0,6.0,0.0,0
Filip Đuričić,SERBIA,"MF,FW",30,Sampdoria,it,24 NOV 2022,20 : 00,Group G,BRAZIL,2,0,14,0,0,0,0,0,0,0.0,0,0,0.0,0,0,5.0,6.0,0.0,0
Filip Đuričić,SERBIA,"MF,FW",30,Sampdoria,it,28 NOV 2022,11 : 00,Group G,CAMEROON,2,0,14,0,0,0,0,0,0,0.0,0,0,0.0,0,0,5.0,6.0,0.0,0
Srđan Babić,SERBIA,DF,26,Almería,es,02 DEC 2022,20 : 00,Group G,SWITZERLAND,1,0,13,0,0,0,0,0,0,1.0,0,0,0.0,0,0,10.0,16.0,0.0,0
Srđan Babić,SERBIA,DF,26,Almería,es,24 NOV 2022,20 : 00,Group G,BRAZIL,1,0,13,0,0,0,0,0,0,1.0,0,0,0.0,0,0,10.0,16.0,0.0,0
Srđan Babić,SERBIA,DF,26,Almería,es,28 NOV 2022,11 : 00,Group G,CAMEROON,1,0,13,0,0,0,0,0,0,1.0,0,0,0.0,0,0,10.0,16.0,0.0,0
Marko Grujić,SERBIA,MF,26,Porto,pt,02 DEC 2022,20 : 00,Group G,SWITZERLAND,1,0,13,0,0,1,1,0,0,1.0,1,0,0.0,0,0,14.0,17.0,0.0,0
Marko Grujić,SERBIA,MF,26,Porto,pt,24 NOV 2022,20 : 00,Group G,BRAZIL,1,0,13,0,0,1,1,0,0,1.0,1,0,0.0,0,0,14.0,17.0,0.0,0
Marko Grujić,SERBIA,MF,26,Porto,pt,28 NOV 2022,11 : 00,Group G,CAMEROON,1,0,13,0,0,1,1,0,0,1.0,1,0,0.0,0,0,14.0,17.0,0.0,0
Chris Mepham,WALES,DF,24,Bournemouth,eng,25 NOV 2022,11 : 00,Group B,IRAN,3,3,270,0,0,0,0,1,0,8.0,6,1,3.0,7,0,141.0,172.0,0.0,1
Chris Mepham,WALES,DF,24,Bournemouth,eng,29 NOV 2022,20 : 00,Group B,ENGLAND,3,3,270,0,0,0,0,1,0,8.0,6,1,3.0,7,0,141.0,172.0,0.0,1
Chris Mepham,WALES,DF,24,Bournemouth,eng,21 NOV 2022,20 : 00,Group B,UNITED STATES,3,3,270,0,0,0,0,1,0,8.0,6,1,3.0,7,0,141.0,172.0,0.0,1
Joe Rodon,WALES,DF,24,Rennes,fr,25 NOV 2022,11 : 00,Group B,IRAN,3,3,270,0,0,0,0,1,0,2.0,2,4,2.0,3,0,152.0,169.0,0.0,0
Joe Rodon,WALES,DF,24,Rennes,fr,29 NOV 2022,20 : 00,Group B,ENGLAND,3,3,270,0,0,0,0,1,0,2.0,2,4,2.0,3,0,152.0,169.0,0.0,0
Joe Rodon,WALES,DF,24,Rennes,fr,21 NOV 2022,20 : 00,Group B,UNITED STATES,3,3,270,0,0,0,0,1,0,2.0,2,4,2.0,3,0,152.0,169.0,0.0,0
Aaron Ramsey,WALES,MF,31,Nice,fr,25 NOV 2022,11 : 00,Group B,IRAN,3,3,266,0,0,1,0,1,0,2.0,0,0,4.0,3,0,88.0,112.0,2.0,0
Aaron Ramsey,WALES,MF,31,Nice,fr,29 NOV 2022,20 : 00,Group B,ENGLAND,3,3,266,0,0,1,0,1,0,2.0,0,0,4.0,3,0,88.0,112.0,2.0,0
